"id","title","link","pubDate","desc"
"IE184","up elections no bihar type alliance in sight as mulayam rules out any tie up","http://indianexpress.com/article/india/up-elections-no-bihar-type-alliance-in-sight-as-mulayam-rules-out-any-tie-up/","Wed, 28 Dec 2016 14:57:28 +0000","samajwadi party is not forming an alliance with anyone mulayam said ending speculation of a tie up between his party and congress as part of forming a grand coalition on the pattern of last assembly elections in bihar"
"IE185","large quantity of arms and ammunition seized in jharkhand","http://indianexpress.com/article/india/large-quantity-of-arms-and-ammunition-seized-in-jharkhand-4449212/","Wed, 28 Dec 2016 14:51:21 +0000","the arrested ultras during interrogation had informed police that their weapons were hidden somewhere in the parhariya jungle following which a special task force was formed to recover the hidden arms in the forest"
"IE186","sena corporator 3 others booked for ransacking midc office","http://indianexpress.com/article/india/sena-corporator-3-others-booked-for-ransacking-midc-office-4449203/","Wed, 28 Dec 2016 14:45:06 +0000","no arrests have been made in connection with the incident so far police added"
"IE187","lok sabha speaker sumitra mahajan mourns the loss of sundar lal patwa","http://indianexpress.com/article/india/lok-sabha-speaker-sumitra-mahajan-mourns-the-loss-of-sundar-lal-patwa/","Wed, 28 Dec 2016 14:41:37 +0000","the veteran bjp leader and two time madhya pradesh chief minister passed away in bhopal today after a brief illness"
"IE188","new notes worth rs 27 lakh seized from bank manager in mizoram","http://indianexpress.com/article/india/new-notes-worth-rs-27-lakh-seized-from-bank-manager-in-mizoram-4449190/","Wed, 28 Dec 2016 14:41:02 +0000","a trap was laid by cid sb officials for the mrb manager lalhmufiahi and it was found that she along with her husband was trying to illegally exchange old rs 1 000 and rs 500 notes worth rs 45 lakh a cid official said"
"IE189","indo pak talks best way to combat extremism pakistan foreign secry aizaz chaudhry","http://indianexpress.com/article/india/indo-pak-talks-best-way-to-combat-extremism-pakistan-foreign-secry-aizaz-chaudhry-4449185/","Wed, 28 Dec 2016 14:40:08 +0000","aizaz chaudhry s remarks come amid severe chill in indo pak ties after pakistan based terrorists attacked an indian army base in uri in september"
"IE190","pm modi pushed india backward through demonetisation says lalu prasad yadav","http://indianexpress.com/article/india/pm-modi-pushed-india-backward-through-demonetisation-says-lalu-prasad-yadav-4449182/","Wed, 28 Dec 2016 14:35:02 +0000","rjd alone participated in the dharna against demonetisation and its two allies in the state the jd u and congress stayed away"
"IE191","ratan tata meets mohan bhagwat at rss headquarters","http://indianexpress.com/article/india/ratan-tata-meets-mohan-bhagwat-at-rss-headquarters/","Wed, 28 Dec 2016 14:24:07 +0000","locked in a bitter boardroom battle with ousted tata group chairman cyrus mistry industrialist ratan tata visited the rss headquarters at nagpur on wednesday"
"IE192","digital payment cms panel for continuance of service tax waiver push for a less cash economy","http://indianexpress.com/article/india/digital-payment-cms-panel-for-continuance-of-service-tax-waiver-push-less-cash-economy-initiative-4449145/","Wed, 28 Dec 2016 14:10:23 +0000","we want to recommend this service tax exemptions to government of india to continue not only beyond december 31 even beyond march 31 and for the future also said chandrababu naidu"
"IE193","sealdah ajmer express derailment vacations turned into nightmare for some victims","http://indianexpress.com/article/india/sealdah-ajmer-express-derailment-vacations-turned-into-nightmare-for-some-victims-4449114/","Wed, 28 Dec 2016 14:09:58 +0000","the victims claimed that for more an hour after the early morning mishap there was no sign of help from railway authorities with passengers left to their own means"
"IE194","run incineration plants in delhi at optimum capacity ngt","http://indianexpress.com/article/india/run-incineration-plants-in-delhi-at-optimum-capacity-ngt-4449139/","Wed, 28 Dec 2016 13:57:19 +0000","in the event they are found at default at any one point of time they shall be liable to pay environmental compensation of rs 5 lakh for each default the ngt said"
"IE195","two killed two injured in fire at sun pharma unit in ahmednagar","http://indianexpress.com/article/india/two-killed-two-injured-in-fire-at-sun-pharma-unit-in-ahmednagar/","Wed, 28 Dec 2016 13:53:22 +0000","when contacted the company confirmed the incident saying a fire broke out during an excavation work at the facility leading to the casualties"
"IE196","amarinder singh must stop misleading people with his imaginative agenda prakash singh badal","http://indianexpress.com/article/india/amarinder-singh-must-stop-misleading-people-with-his-imaginative-agenda-prakash-singh-badal-4449119/","Wed, 28 Dec 2016 13:49:01 +0000","punjab had reached its lowest ebb during amarinder singh s rule and now he is trying to befool people by such gimmicks said prakash singh badal"
"IE197","chhatisgarh crpf jawan injured in pressure bomb blast in dantewada","http://indianexpress.com/article/india/chhatisgarh-crpf-jawan-injured-in-pressure-bomb-blast-in-dantewada-4449084/","Wed, 28 Dec 2016 13:36:09 +0000","the injured jawan was identified as constable s pachiappan belonging to crpfs 195th battalion a senior police officer said"
"IE198","india eases visa process for bangladeshis","http://indianexpress.com/article/india/india-eases-visa-process-for-bangladeshis-4449080/","Wed, 28 Dec 2016 13:28:37 +0000","in a bid to ease the procurement of indian tourist visas for bangladeshis india will now allow those with confirmed travel tickets to submit their visa applications directly without prior appointments"
"IE199","man arrested for sexually harassing teenage girl from new zealand","http://indianexpress.com/article/india/man-arrested-for-sexually-harassing-teenage-girl-from-new-zealand/","Wed, 28 Dec 2016 13:22:32 +0000","the garment shop salesman was arrested on charges of sexually harassing the 16 year old girl when she was trying a dress at a shop at the cantt area in varanasi"
"IE200","supreme court rejects remission plea of murder convict jailed for 25 yrs","http://indianexpress.com/article/india/crime/supreme-court-rejects-remission-plea-of-murder-convict-jailed-for-25-yrs/","Wed, 28 Dec 2016 13:17:14 +0000","the supreme court has turned down the remission plea of a man who has been in jail for 25 years serving life sentence for killing a married couple saying it would not take a view on the matter as it was a power which could be exercised by the state"
"IE201","kanpur train accident live sealdah ajmer express derails several injured","http://indianexpress.com/article/india/kanpur-train-accident-several-coaches-of-sealdah-ajmer-express-derail-breaking-news-4448162/","Wed, 28 Dec 2016 01:39:39 +0000","kanpur train accident there are no reports of casualties so far"
"IE202","amid frayed tempers in party amarinder singh meets rahul gandhi seeks review of a few names in 2nd list","http://indianexpress.com/article/india/amid-frayed-tempers-in-party-amarinder-singh-meets-rahul-gandhi-seeks-review-of-a-few-names-in-2nd-list-4448114/","Tue, 27 Dec 2016 23:31:00 +0000","the party lost a congress veteran and ex mla surinder singh sibia to shiromani akali dal sad as soon as sunam ticket was given to daman kaur bajwa"
"IE203","congress workers clash in delhi sushil kumar shinde submits report to high command","http://indianexpress.com/article/india/congress-workers-clash-in-delhi-sushil-kumar-shinde-submits-report-to-high-command-4448113/","Tue, 27 Dec 2016 23:27:34 +0000","the clash between the two groups took place in new delhi in october while they were waiting to welcome party vice president rahul gandhi who was returning from a tour of uttar pradesh"
"IE204","convicts enter aap in goof up arvind kejriwal apologises to their victim","http://indianexpress.com/article/india/convicts-enter-aap-in-goof-up-arvind-kejriwal-apologises-to-their-victim-4448112/","Tue, 27 Dec 2016 23:26:49 +0000","the aap took bant singh jhabbar under its fold along with navdeep singh alias appi and his close aide harvinder honey who were convicted for assault on him"
"IE205","video showing tweaked sikh prayers at ministers function goes viral akal takht orders probe","http://indianexpress.com/article/india/video-showing-tweaked-sikh-prayers-at-ministers-function-goes-viral-akal-takht-orders-probe-4448099/","Tue, 27 Dec 2016 23:21:29 +0000","on tuesday a video went viral on social networking sites in which a hindu priest was seen performing prayers resembling standard sikh prayers but mentioning hindu gods"
"IE206","aaps lambi rally on volunteers land and near cm parkash singh badal confidants house","http://indianexpress.com/article/india/aaps-lambi-rally-on-volunteers-land-and-near-cm-parkash-singh-badal-confidants-house-4448105/","Tue, 27 Dec 2016 23:17:59 +0000","party state affairs in charge sanjay singh told mediapersons on tuesday that they were facing a mammoth challenge to organise the rally as they were not allowed the grain market ground"
"IE207","sangrur farmer suicide protest ends after rs 8 lakh relief and a job promise","http://indianexpress.com/article/india/sangrur-farmer-suicide-protest-ends-after-rs-8-lakh-relief-and-a-job-promise-4448111/","Tue, 27 Dec 2016 23:16:15 +0000","on december 19 darshan singh of saddopur consumed poison in front of residence of states finance minister parminder singh dhindsa and died"
"IE208","aap fears trouble at arvind kejriwal rally in cm parkash singh badal turf today wants security","http://indianexpress.com/article/india/aap-fears-trouble-at-arvind-kejriwal-rally-in-cm-parkash-singh-badal-turf-today-wants-security-4448100/","Tue, 27 Dec 2016 23:14:53 +0000","akalis posing as aap workers might attack us raise anti kejriwal slogans leaders said"
"IE209","women wing of jat body starts quota campaign","http://indianexpress.com/article/india/women-wing-of-jat-body-starts-quota-campaign-haryana-4448093/","Tue, 27 Dec 2016 23:13:06 +0000","while the attempt is to hold all women panchayats men are not barred from attending these meetings"
"IE210","uttar pradesh cm akhilesh yadavs much hyped rath yatra takes a back seat","http://indianexpress.com/article/india/uttar-pradesh-cm-akhilesh-yadavs-much-hyped-rath-yatra-takes-a-back-seat-4448082/","Tue, 27 Dec 2016 23:09:37 +0000",NA
"IE211","by january 10 samajwadi party plans to come up with manifesto for 100 seats","http://indianexpress.com/article/india/by-january-10-samajwadi-party-plans-to-come-up-with-manifesto-for-100-seats-4448086/","Tue, 27 Dec 2016 23:08:36 +0000","chief minister akhilesh yadav is taking the help of international poll consultant and harvard professor steve jarding"
"IE212","after chargesheet against cm virbhadra singh bjp gears up for amit shahs kangra visit","http://indianexpress.com/article/india/after-chargesheet-against-cm-virbhadra-singh-bjp-gears-up-for-amit-shahs-kangra-visit-4448083/","Tue, 27 Dec 2016 23:06:29 +0000","besides amit shah prime minister narendra modi may also visit bilaspur to lay foundation stone for aiims and hydro engineering college in february"
"IE213","cm virbhadra singh promises aid for gujjars in himachal","http://indianexpress.com/article/india/cm-virbhadra-singh-promises-aid-for-gujjars-in-himachal-4448077/","Tue, 27 Dec 2016 23:03:02 +0000","the cm presided over the meeting of gujjar kalyan board in shimla on tuesday"
"IE214","uttar pradesh bjp plans meetings with farmers in over 400 villages","http://indianexpress.com/article/india/uttar-pradesh-bjp-plans-meetings-with-farmers-in-over-400-villages-4448075/","Tue, 27 Dec 2016 23:00:45 +0000","these sabhas will commence on january 4 and will engage around 7 lakh farmers in eight days"
"IE215","rebellion in the ranks congress mla among 3 booked on ticket aspirants complaint","http://indianexpress.com/article/india/rebellion-in-the-ranks-congress-mla-among-3-booked-on-ticket-aspirants-complaint-punjab-4448042/","Tue, 27 Dec 2016 23:00:00 +0000","rana gurjit singh said he had just gone to attend the meeting and had nothing to do with what happened there"
"IE216","man hurls shoe at bsp mla for criticising note ban","http://indianexpress.com/article/india/man-hurls-shoe-at-dinkar-for-criticising-note-ban-4448072/","Tue, 27 Dec 2016 22:57:57 +0000","the man identified as maheshwari prajapati 52 was beaten up by bsp workers and admitted in the hospital by the police with serious injuries"
"IE217","ec monitored crackdown leads to large seizure of intoxicants ahead of punjab polls","http://indianexpress.com/article/india/punjab-elections-commission-drugs-liquor-seizure-4448034/","Tue, 27 Dec 2016 22:55:04 +0000","the indian express accessed the weekly performance reports of six districts including two police districts which have been submitted by the respective senior superintendents of police to the ec"
"IE218","uttar pradesh fathers kill couple in firozabad held","http://indianexpress.com/article/india/uttar-pradesh-fathers-kill-couple-in-firozabad-held-4448061/","Tue, 27 Dec 2016 22:54:36 +0000","ravis father shiv nath 50 and praveshs father gauri shankar 46 were arrested on charges of murder and destruction of evidence"
"IE219","smriti irani to video conference over tea with women from 10 cities","http://indianexpress.com/article/india/smriti-irani-to-video-conference-over-tea-with-women-from-10-cities-4448068/","Tue, 27 Dec 2016 22:52:27 +0000","the programme will be organised by workers of the bjps womens wing mahila morcha"
"IE220","maharashtra cabinet to setup separate ministry for development of obcs","http://indianexpress.com/article/india/maharashtra-cabinet-to-setup-separate-ministry-for-development-of-obcs-4448058/","Tue, 27 Dec 2016 22:47:22 +0000","fadnavis had recently announced that a separate ministry would be created for obcs which would be headed by an independent minister"
"IE221","fake coins north india mastermind sweekar luthra held in delhi","http://indianexpress.com/article/india/fake-coins-north-india-mastermind-sweekar-luthra-held-in-delhi-4448059/","Tue, 27 Dec 2016 22:47:00 +0000","accused had been using phone number from thailand to evade arrest"
"IE222","only youth can dream akhilesh yadav leader of development jaya bachchan","http://indianexpress.com/article/india/only-youth-can-dream-akhilesh-yadav-leader-of-development-jaya-bachchan-4448060/","Tue, 27 Dec 2016 22:45:34 +0000","urging abhishek bachchan to help akhilesh achieve his dream by shooting films in up jaya said akhilesh ke wade ko pura karo fulfill akhileshs promises"
"IE223","mayawati using dalit card to hide corruption bjp","http://indianexpress.com/article/india/maya-using-dalit-card-to-hide-corruption-bjp-4448056/","Tue, 27 Dec 2016 22:41:23 +0000","union minister ravi shankar prasad said the bsp chief has not denied the deposits made in the partys account"
"IE224","law ministry rejects finance move to link small savings to aadhaar","http://indianexpress.com/article/india/law-ministry-rejects-finance-move-to-link-small-savings-to-aadhaar-number-4447961/","Tue, 27 Dec 2016 22:40:05 +0000","ahead of launching the demonetisation drive the finance ministry had sought law ministrys opinion whether aadhaar submission could be made compulsory for small savings scheme"
"IE225","after bjp cops stop cpm team from entering dhulagarh violence spot","http://indianexpress.com/article/india/after-bjp-cops-stop-cpm-team-from-entering-dhulagarh-violence-spot-4448048/","Tue, 27 Dec 2016 22:38:35 +0000","the clashes had taken place on december 13 and again the next day locals say sporadic violence has flared up every once in a while since then"
"IE226","50 reservation in bihar judicial services women quota remains","http://indianexpress.com/article/india/50-reservation-in-bihar-judicial-services-women-quota-remains-4447920/","Tue, 27 Dec 2016 22:30:14 +0000","the reservation will include 21 per cent for ebcs 12 per cent for obcs 16 per cent for scs and one for sts"
"IE227","choron ke sardar hit so they are upset pm modi on demonetisation","http://indianexpress.com/article/india/choron-ke-sardar-hit-so-they-are-upset-pm-narendra-modi-on-demonetisation-4447926/","Tue, 27 Dec 2016 22:25:19 +0000","pm modi said those looting the nation will not succeed because he wears the raksha kavach protection shield of 125 crore countrymen"
"IE228","us woman leaves after identifying rape accused","http://indianexpress.com/article/india/us-woman-leaves-after-identifying-rape-accused-cannaught-place-gangrape-4448024/","Tue, 27 Dec 2016 22:16:01 +0000","police said a test identification parade was conducted at tihar jail on tuesday soon after the accused were sent to two day judicial custody"
"IE229","pune metro event bjp shiv sena ministers at loggerheads","http://indianexpress.com/article/india/pune-metro-event-bjp-shiv-sena-ministers-at-loggerheads-4448014/","Tue, 27 Dec 2016 22:11:12 +0000","vijay shivtare says deliberately kept away girish bapat says it was not my sons wedding"
"IE230","up needs a youth leader like akhilesh yadav says jaya bachchan","http://indianexpress.com/article/india/uttar-pradesh-needs-a-youth-leader-like-akhilesh-yadav-says-sp-rajya-sabha-mp-jaya-bachchan-4448004/","Tue, 27 Dec 2016 22:10:12 +0000","urging abhishek to help akhilesh achieve his dream by shooting films in up jaya said akhilesh ke wade ko pura karo fulfil aklhileshs promises"
"IE231","uttar pradesh man hurls shoe at bsp mla gaya dinkar for criticising note ban","http://indianexpress.com/article/india/uttar-pradesh-man-hurls-shoe-at-bsp-mla-gaya-dinkar-for-criticising-note-ban-4447997/","Tue, 27 Dec 2016 22:09:32 +0000","the man was beaten up by bsp workers and admitted to the hospital by the police with serious injuries"
"IE232","businesses need to adopt global standards hamid ansari","http://indianexpress.com/article/india/businesses-need-to-adopt-global-standards-hamid-ansari-4448003/","Tue, 27 Dec 2016 22:04:18 +0000","implementing global standards will bring indian products at par with that of other countries the vice president said"
"IE233","maharashtra cabinet revises land allotment policy","http://indianexpress.com/article/india/maharashtra-cabinet-revises-land-allotment-policy-4448002/","Tue, 27 Dec 2016 22:04:05 +0000","fees payable for extension beyond 3 year deadline enhanced but allottees allowed to apply for five such extensions over 2 years"
"IE234","shivaji memorial bjp playing petty politics says shiv sena","http://indianexpress.com/article/india/shivaji-memorial-bjp-playing-petty-politics-says-shiv-sena-4447998/","Tue, 27 Dec 2016 21:58:13 +0000","the editorial also cautioned parties against using shivajis name for electoral benefit"
"IE235","agni v missile test firing india says not targeted against any particular country","http://indianexpress.com/article/india/agni-v-missile-test-firing-india-says-not-targeted-against-any-particular-country-4447984/","Tue, 27 Dec 2016 21:57:44 +0000","the comments came in a response to chinese reaction to the development"
"IE236","on ranchi mayors complaint cop suspended for using abusive language","http://indianexpress.com/article/india/police-constable-in-ranchi-suspended-for-using-abusive-language/","Tue, 27 Dec 2016 21:53:20 +0000","sources in the chief minister s office said that the matter was taken note of and officials concerned were asked to take requisite action"
"IE237","18 000 teachers 2 200 forest guards to be recruited in 2017 raghubar das","http://indianexpress.com/article/india/18000-teachers-2200-forest-guards-to-be-recruited-in-2017-raghubar-das-4447995/","Tue, 27 Dec 2016 21:53:11 +0000","a separate training centre for women would be set up and his government s priority was employment and self employment the chief minister said"
"IE238","maharashtra government appoints rohit deo as advocate general","http://indianexpress.com/article/india/maharashtra-government-appoints-rohit-deo-as-advocate-general-4447983/","Tue, 27 Dec 2016 21:52:00 +0000","trekking enthusiast deos name sent to governor for approval"
"IE239","ban on tobacco sparks discontent among prison inmates in madhya pradesh","http://indianexpress.com/article/india/ban-on-tobacco-sparks-discontent-among-prison-inmates-in-madhya-pradesh-4447979/","Tue, 27 Dec 2016 21:50:00 +0000","on monday several prisoners in vidisha jail refused to have breakfast and lunch claiming that their bowel movements had been affected since the ban"
"IE240","maharashtra bjps gameplan for rural elections a separate obc department sops for farmers","http://indianexpress.com/article/india/bjps-gameplan-for-rural-elections-a-separate-obc-department-sops-for-farmers-4447981/","Tue, 27 Dec 2016 21:46:49 +0000","the new department which is proposed to be fully functional from april 1 2017 will have its own budgetary provisions"
"IE241","lt gen bakshis leave fuels speculation about early retirement","http://indianexpress.com/article/india/lt-gen-bakshis-leave-fuels-speculation-about-early-retirement-4447959/","Tue, 27 Dec 2016 21:44:55 +0000","there has been speculation that lt gen bakshi may take premature retirement he had recently met defence minister manohar parrikar fueling speculation about his possible resignation"
"IE242","job on compassionate grounds not a vested right bombay high court","http://indianexpress.com/article/india/job-on-compassionate-grounds-not-a-vested-right-bombay-high-court-4447966/","Tue, 27 Dec 2016 21:40:17 +0000","the court favoured submissions made by the cr which stated that the family failed to establish strong merit of financial distress for granting appointment on compassionate grounds"
"IE243","indrani mukrejea wanted to come to guwahati but i said no mikhail bora","http://indianexpress.com/article/india/indrani-mukrejea-wanted-to-come-to-guwahati-but-i-said-no-mikhail-bora-4447950/","Tue, 27 Dec 2016 21:23:16 +0000","the prime accused in sheera bora murder case came out from prison for a day to perform her father s last rites"
"IE244","sheena bora murder out of prison for a day indrani mukerjea performs her fathers last rites","http://indianexpress.com/article/india/sheena-bora-murder-out-of-prison-for-a-day-indrani-mukerjea-performs-her-fathers-last-rites-4447941/","Tue, 27 Dec 2016 21:17:13 +0000","goes to temple after rituals skips a visit to worli home back in jail by 6 35 pm"
"IE245","december 30 here what will you do opposition to pm modi","http://indianexpress.com/article/india/december-30-here-what-will-you-do-opposition-rahul-gandhi-mamata-banerjee-to-pm-narendra-modi-4447940/","Tue, 27 Dec 2016 21:16:49 +0000","rahul played down cracks in the opposition unity saying parties have local compulsions"
"IE246","post december 11 crash demand for joyrides has dipped in mumbai helicopter operators","http://indianexpress.com/article/india/post-december-11-crash-demand-for-joyrides-has-dipped-in-mumbai-helicopter-operators-4447935/","Tue, 27 Dec 2016 21:09:41 +0000","while inquiries continue to come from prospective clients not even half are converted into actual bookings the officials said"
"IE247","customers wary after december 11 helicopter crash govt pawan hans look to revive chopper services by cutting rates","http://indianexpress.com/article/india/customers-wary-after-december-11-helicopter-crash-government-pawan-hans-look-to-revive-chopper-services-by-cutting-rates-4447925/","Tue, 27 Dec 2016 21:05:54 +0000","officials are in talk with a privately run helipad at mahalaxmi racecourse"
"IE248","death of surgeon after cardiac arrest during jogging cardiologists suggest slow build up for marathon regular heart check up","http://indianexpress.com/article/india/death-of-surgeon-after-cardiac-arrest-during-jogging-cardiologists-suggest-slow-build-up-for-marathon-regular-heart-check-up-4447907/","Tue, 27 Dec 2016 20:50:34 +0000","according to him full and half marathon runners should undergo a comprehensive test including angiography if they sense slight discomfort in the chest"
"IE249","kolkata 22 yr old rape victim found hanging in her room","http://indianexpress.com/article/india/kolkata-22-yr-old-rape-victim-found-hanging-in-her-room-blackmailing-4447911/","Tue, 27 Dec 2016 20:49:13 +0000","while the police didnt recover any suicide note the family claimed that the victim was not able to tackle the social pressure and the way her family was being threatened"
"IE250","child of nri couple handling child custody case as per law","http://indianexpress.com/article/india/child-of-nri-couple-handling-child-custody-case-as-per-law-norway-sushma-swaraj-4447890/","Tue, 27 Dec 2016 20:45:10 +0000","indias ambassador to norway on tuesday met the local officials in oslo to press for the return of the child to his parents"
"IE251","ministry plans cell to check online child pornography","http://indianexpress.com/article/india/ministry-plans-cell-to-check-online-child-pornography-maneka-gandhi-4447896/","Tue, 27 Dec 2016 20:39:27 +0000","officials said the national alliance would comprise civil society members who work in the area as well as officials from the wcd ministry and ncpcr"
"IE252","gujarat panchayat polls 12 candidates die ec cancels polling","http://indianexpress.com/article/india/gujarat-panchayat-polls-12-candidates-die-ec-cancels-polling-4447888/","Tue, 27 Dec 2016 20:31:49 +0000","eight of the deceased were contesting for ward election and four of them were contesting for the post of sarpanch"
"IE253","two planes come face to face at delhi airport","http://indianexpress.com/article/india/two-planes-come-face-to-face-at-delhi-airport-indigo-spice-jet-collision-4447848/","Tue, 27 Dec 2016 20:30:35 +0000","the dgca has ordered an investigation even as a preliminary probe revealed that confusion may have been caused by the air traffic controller atc"
"IE254","two airports two close calls in two hours","http://indianexpress.com/article/india/delhi-collision-goa-aircraft-skidded-two-airports-two-close-calls-in-two-hours-4447856/","Tue, 27 Dec 2016 20:29:07 +0000","when the evacuation was on the aircraft tilted forward triggering panic among passengers said officials"
"IE255","dharamshala rally exposed fissures in congress himachal pradesh bjp","http://indianexpress.com/article/india/dharamshala-rally-exposed-fissures-in-congress-himachal-pradesh-bjp-4447880/","Tue, 27 Dec 2016 20:28:40 +0000","the congress government in the state celebrated four years in office on december 24 by organising a rally at dharamsala which was addressed by party vice president rahul gandhi"
"IE256","gujarat panchayat polls around 60 villages with no candidate for sarpanchs post","http://indianexpress.com/article/india/gujarat-panchayat-polls-around-60-villages-with-no-candidate-for-sarpanchs-post-4447871/","Tue, 27 Dec 2016 20:28:19 +0000","these villages included ramrajpar in limdi taluka vadali in chotila khambada in dhrangadhra jamvali in thangadh kansada in sayla and sara in muli"
"IE257","ahmedabad sanand clean admin caste development dominate panchayat polls","http://indianexpress.com/article/india/ahmedabad-sanand-clean-admin-caste-development-dominate-panchayat-polls-4447872/","Tue, 27 Dec 2016 20:26:53 +0000","what we are voting for is the right candidate who can ensure there is as little corruption in the new body that is formed after the elections a villager said"
"IE258","patna prakashotava kicks off amid tight security","http://indianexpress.com/article/india/patna-prakashotava-kicks-off-amid-tight-security-4447864/","Tue, 27 Dec 2016 20:20:53 +0000","with pm narendra modi scheduled to attend the closing day function at gandhi maidan the police have been trying to ensure foolproof security at the venue"
"IE259","gujarat panchayat polls after 20 years a village opts out of samras","http://indianexpress.com/article/india/gujarat-panchayat-polls-after-20-years-a-village-opts-out-of-samras-4447859/","Tue, 27 Dec 2016 20:18:22 +0000","kholadiyad is a village adopted by wadhwan mp shankerbhai vegad under the sansad adarsh gram yojana for the last two years"
"IE260","can file fir against teesta setalvad hrd told","http://indianexpress.com/article/india/can-file-fir-against-teesta-setalvad-hrd-told-4447837/","Tue, 27 Dec 2016 20:16:49 +0000","sg concurs with probe findings on hatred filled writings"
"IE261","gujarat panchayat polls in sensitive panchmahals cops on toes","http://indianexpress.com/article/india/gujarat-panchayat-polls-in-sensitive-panchmahals-cops-on-toes-4447863/","Tue, 27 Dec 2016 20:16:41 +0000","a few months back there was a communal clash over a petty issue of a marriage procession which has kept the police on its toes at eral village"
"IE262","before december 30 ludhianas small units rush to open accounts ahead of payday","http://indianexpress.com/article/india/demonetisation-ludhiana-salary-day-rush-new-accounts-online-small-units-open-accounts-cashless-4447842/","Tue, 27 Dec 2016 19:59:49 +0000","as the next payday looms small and medium units in punjabs main industrial hub are scrambling to deal with a post demonetisation cashless system to retain their workers"
"IE263","rashtriya samaj sevak dal from his clinic party founder now supports mulayam singh yadav","http://indianexpress.com/article/india/fake-political-parties-money-laundering-tax-evasion-rashtriya-samaj-sevak-dal-mulayam-singh-yadav-4447826/","Tue, 27 Dec 2016 19:51:51 +0000","maganlal who studied till xii is known as a doctor in the village having run the clinic since the 1970s after having worked as a doctors assistant in palia earlier"
"IE264","india second largest arms purchaser after saudi arabia report","http://indianexpress.com/article/india/india-second-largest-arms-purchaser-after-saudi-arabia-report-4447834/","Tue, 27 Dec 2016 19:45:29 +0000","in its report crs highlights recent indian efforts to diversify its procurement of arms of which the us has been a major beneficiary"
"IE265","when a schoolchild fell into a boiling pot in nalgonda","http://indianexpress.com/article/india/when-a-schoolchild-fell-into-a-boiling-pot-in-nalgonda-hyderabad-cooks-missing-meal-4447833/","Tue, 27 Dec 2016 19:42:49 +0000","5 year old died after falling into vat of sambar served outside school kitchen cooks absconding"
"IE266","chhattisgarh tdf sends 6 advocates to seek bail for its members","http://indianexpress.com/article/india/chhattisgarh-tdf-sends-6-advocates-to-seek-bail-for-its-members-4447821/","Tue, 27 Dec 2016 19:38:09 +0000","tdf convenor p l vishweshwara rao a professor at osmania university alleged that the team was detained in telangana"
"IE267","since 2014 20 000 ngos lost fcra licence","http://indianexpress.com/article/india/since-2014-20000-ngos-lost-fcra-licence-4447820/","Tue, 27 Dec 2016 19:37:48 +0000","fcra licences of over 9 500 ngos were cancelled in 2015 and the rest did not apply for renewal after their licence lapsed in november this year"
"IE268","under murder scanner man who wanted a monopoly in paradip port","http://indianexpress.com/article/india/paradip-port-odisha-murder-arrest-mahimananda-mishra-cid-probe-4447819/","Tue, 27 Dec 2016 19:33:14 +0000","mahimananda mishra arrested for murder of business rival controlled stevedoring operations until he lost key contracts"
"IE269","delhi confidential managers err","http://indianexpress.com/article/india/congress-demonetisation-modi-suresh-prabhu-j-jayalalithaa-m-c-mishra4447807/","Tue, 27 Dec 2016 19:23:03 +0000","the jd s made a symbolic presence at the meeting and sources said its supremo former prime minister h d deve gowda was to travel to delhi but cancelled his journey this morning"
"IE270","opposition to demonetisation left out left says dont agree with pm modi resignation demand","http://indianexpress.com/article/india/demonetisation-narendra-modi-resignation-left-dont-agree-mamata-rahul-gandhi-4447804/","Tue, 27 Dec 2016 19:15:52 +0000","mamata and rahul said at tuesdays press conference that a common minimum programme is in the works"
"IE271","tainted judges move gujarat high court against vigilance cell rules","http://indianexpress.com/article/india/tainted-judges-move-gujarat-high-court-against-vigilance-cell-rules-4447803/","Tue, 27 Dec 2016 19:14:40 +0000","the two lower court judges pd inamdar and a d acharya have moved the petitions seeking quashing of the vigilance cell rules"
"IE272","bjp mayawati using dalit card to hide corruption","http://indianexpress.com/article/india/bjp-mayawati-using-dalit-card-to-hide-corruption-demonetisation-bsp-cash-deposit-black-money-4447799/","Tue, 27 Dec 2016 19:03:57 +0000","the bjp said development of dalits should not be mortgaged to the corruption of one party and its leader"
"IE273","gujarat high court reserves order on pm modis degree case","http://indianexpress.com/article/india/gujarat-high-court-reserves-order-on-pm-modis-degree-case-4447798/","Tue, 27 Dec 2016 19:03:52 +0000","the case pertains to order issued by information commissioner new delhi directing the university to provide information on the degree of pm modi under the rti act to delhi cm arvind kejriwal"
"IE274","peaceful voting for gram panchayat elections in gujarat","http://indianexpress.com/article/india/peaceful-voting-for-gram-panchayat-elections-in-gujarat-4447792/","Tue, 27 Dec 2016 19:02:50 +0000","the sec said re election will be held on wednesday on all seats in one ward and for a seat of sarpanch in kadana taluka in mahisagar district"
"IE275","jd u congress to skip rjd dharna lalu prasad says ego issue","http://indianexpress.com/article/india/jdu-congress-to-skip-rjd-dharna-lalu-prasad-says-ego-issue-demonetisation-4447791/","Tue, 27 Dec 2016 18:56:20 +0000","lalu said he was in talks with west bengal cm mamata banerjee to launch a bigger protest"
